smiles,id,-logKd/Ki
CN(C)c1ccc(C(=O)NCC2[NH2+]C(CO)C(O)C2O)cc1,2oym,5.0
CC(=O)[N+](=O)CCCC(NC(=O)C(C)NC(=O)C([NH3+])CO)C(=O)NC1CCCNC(=O)C(CO)NC(=O)C(CCC[N+](=O)C(C)=O)NC(=O)C(CC(=O)[O-])NC1=O,2w6u,5.0
NC(=O)CCC(NC(=O)C(CCC(N)=O)NC(=O)C(CCC[N+](=O)C=O)NC(=O)C1CCN=C(C([NH3+])CO)N1)C(=O)NC(CCC[N+](=O)C=O)C(=O)NCC(=O)[O-],2w76,5.0
O=C([O-])C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1,2y6c,5.0
O=S(=O)([O-])c1cccc2cccc(Nc3ccccc3)c12,3cfn,5.0
CCOc1cc(CC2SC(=S)N(CC(=O)[O-])C2=O)c(Br)c(Br)c1O,3d1g,5.0
Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,3dkg,5.0
COc1ccc(C(=O)N=NCc2cc(Br)c(O)c(Br)c2O)cc1,3dp1,5.0
CC([NH3+])C(=O)NC(C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CC(=O)[O-])C(=O)NC(C(=O)NC(C)C(=O)NC(C(=O)NC(CO)C(=O)N1CCCC1C(=O)[O-])C(C)O)C(C)C)C(C)O,3dvp,5.0
COc1cc(N)ccc1-c1ccc2c(-c3nc4cccc(N5CC[NH+](C)CC5)c4[nH]3)[nH]nc2c1,3ezr,5.0
OCC1[NH2+]CC(O)C(O)C1O,3gbe,5.0
CC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1[NH2+]C1C=C(CO)C(O)C(O)C1O,3k02,5.0
O=c1cc(C(F)(F)F)c2c(-c3cccc(C(F)(F)F)c3)[nH]nc2[nH]1,3new,5.0
CNC(NC)=[NH+]CCCC(NC(=O)C[NH3+])C(=O)NC(C)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(C)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(C)C(=O)[O-],3omc,5.0
CCC(C)C(NC(=O)C([NH3+])CO)C(=O)NC(C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCCC[NH3+])C(=O)NC(CC(C)C)C(=O)[O-])C(C)CC,3p9m,5.0
COc1cccc(C(N)=O)c1,3pax,5.0
CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(O)C(=O)NC1CC1,3sv9,5.0
CC([NH3+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(C(=O)NC(CCCC[NH3+])C(=O)[O-])C(C)O,3uii,5.0
Nc1ncnc2c1cnn2CC1CC[NH2+]CC1,3uqg,5.0
NC(=O)c1ccc2cccc(O)c2n1,3vbv,5.0
COc1ccc(C2(c3cccc(-c4cccnc4)c3)CC(OC)C(=[NH2+])N2)cc1,4b78,5.0
O=C([O-])CC(=O)C(=O)[O-],4cts,5.0
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccccc1,4g11,5.0
O=C([O-])c1ccc2cccc(O)c2n1,4lv4,5.0
CCOc1c(I)cc(Cl)cc1C[NH2+]CCCNC(=O)Nc1ccsc1,4mw7,5.0
CC1=C(CCc2nn[nH]n2)c2cc(F)ccc2C1=Cc1ccc(C(C)C)cc1,4n5g,5.0
CC1=C(CCc2nn[nH]n2)c2ccccc2C1=Cc1ccc(C(C)C)cc1,4n8r,5.0
O=NC1CCc2cc(-c3nc(C4CC[NH2+]CC4)[nH]c3-c3ccncc3)ccc21,4o7c,5.0
Cc1ccc(OCc2nc(C(=O)NC3CCS(=O)(=O)C3)cs2)cc1,4p74,5.0
Nc1cccc2c(=O)[nH]ccc12,4pnq,5.0
CC1Cn2ncc(-c3ccc(S(=O)(=O)N(C)C)cc3)c2CN1c1ccnc2[nH]ccc12,4waf,5.0
CC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1[NH2+]C1C=C(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O,1ppi,5.0099999999999998
O=C(NN=Cc1cc(Br)c(O)c(Br)c1O)c1cccnc1,2glp,5.0099999999999998
CCc1ccc(C=C2SC(=NC(c3ccc(F)cc3)c3nnn[nH]3)NC2=O)o1,2i1r,5.0099999999999998
COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,3ads,5.0099999999999998
CCN1CCN(C(=O)NC(Cc2ccc(O)cc2)C(=O)NCB(O)O)C(=O)C1=O,3mxs,5.0099999999999998
CSCCC(NC(=O)C1CCCN1C(=O)C(NC(=O)C(CC(=O)[O-])NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C([NH3+])CCC(N)=O)C(C)C)C(=O)NC(CC(=O)[O-])C(=O)NC(CC(C)C)C(=O)[O-],3tfk,5.0099999999999998
COC1OC(C(=O)[O-])C(OC2OC(COS(=O)(=O)[O-])C(O)C(OS(=O)(=O)[O-])C2NS(=O)(=O)[O-])C(O)C1OS(=O)(=O)[O-],3uda,5.0099999999999998
CC[NH+](CC)C1CC[NH+](Cc2cc(C#CCNc3ccccc3)cc(I)c2O)CC1,4agq,5.0099999999999998
O=C([O-])C1CCCN1C(=O)C1CCCN1C(=O)C1CCCN1C(=O)C1CCCN1C(=O)C1CCCN1C(=O)C1CCCN1C(=O)C1CCCN1C(=O)C1CCCN1C(=O)C1CCC[NH2+]1,4btb,5.0099999999999998
O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cccc(-c2ncccn2)c1,4dds,5.0099999999999998
Nc1nc2nc(SCC(=O)c3ccccc3)[nH]c2c(=O)[nH]1,4m5g,5.0099999999999998
CCN1CNS(=O)(=O)c2ncccc21,4u4x,5.0099999999999998
O=C1C[NH2+]CC2=C1C(c1ccccc1F)c1c[nH]nc1N2,4uzh,5.0099999999999998
Nc1nc2cc[nH]c2c(=O)[nH]1,1fsg,5.0199999999999996
CCC(C)C(NC(=O)C1CCCN1C(=O)C(CCCNC(N)=[NH2+])NC(=O)C([NH3+])CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)[O-],1u9l,5.0199999999999996
CCNC(=O)c1[nH]nc(C2=CC(Cl)=C(O)CC2=O)c1N1CC[NH2+]CC1,2cct,5.0199999999999996
Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)nc2c(=O)[nH]1,2d0k,5.0199999999999996
CC(C)C(NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(CCC(=O)[O-])NC(=O)C(CC(N)=O)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CCC(N)=O)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C1CCC(O)[NH2+]1)C(C)O)C(C)O)C(=O)[O-],2m3m,5.0199999999999996
[NH3+]C(Cn1oc(=O)[nH]c1=O)C(=O)[O-],2or4,5.0199999999999996
Nc1ccc(S(=O)(=O)N(CC[NH2+]CCN(Cc2ccccc2)S(=O)(=O)c2ccc(N)cc2)Cc2ccccc2)cc1,3bgc,5.0199999999999996
O=C(NCCC1C=CCCC1)Nc1ccc2nnsc2c1,3smq,5.0199999999999996
CCCCCCCCCCCCCC(=O)[O-],3usx,5.0199999999999996
CC(C)CC(NC(=O)C(NC(=O)C(CCCC[N+](C)C)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CCCC[NH3+])NC(=O)C(C)NC(=O)C[NH3+])C(C)C)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CC(=O)[O-])C(=O)NC(CC(N)=O)C(=O)[O-],4dow,5.0199999999999996
CC(=O)NC(C)C(=O)N1CCCC1C(=O)NC(C(C)C)C(O)C(F)(F)C(=O)NCCc1ccccc1,4est,5.0199999999999996
CCC(CO)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,4l7r,5.0199999999999996
CC(NC(=O)C1CCCN1C(=O)C(CCCNC(N)=[NH2+])NC(=O)C(C)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CCCC[NH3+])NC(=O)C([NH3+])CO)C(=O)[O-],4mz6,5.0199999999999996
O=C([O-])CCC(=O)C(=O)[O-],4nro,5.0199999999999996
O=C([O-])c1ccc(C=NN=C2c3ccccc3-c3ccccc32)cc1,4rlk,5.0199999999999996
O=C([O-])c1ccc(C=NN=C2c3ccccc3-c3ccccc32)cc1,4rll,5.0199999999999996
CC(=O)NC(C(=O)NC(C(=O)N1CC(O)CC1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C)C(C)(C)C,4w9l,5.0199999999999996
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(OC1CC([NH3+])C(O)C(C)O1)CC(O)(C(=O)CO)C4,1i1e,5.0300000000000002
CC(C)C(NC(=O)C(CCC(=O)[O-])NC(=O)C(NC(=O)C[NH3+])C(C)O)C(=O)[O-],2qt5,5.0300000000000002
CC(O)C([NH3+])C(=O)[O-],3aje,5.0300000000000002
CC([NH3+])C(=O)[O-],4io5,5.0300000000000002
CC([NH3+])C(=O)NC(CO)C(=O)NC(C(=O)NC(C=O)CO)C(C)O,4jjq,5.0300000000000002
[NH3+]C(Cc1o[nH]c(=O)c1Br)C(=O)[O-],1m5d,5.04
COC1OC(CO)C(O)C(OC2OC(C)C(O)CC2O)C1OC1OC(CO)C(O)C(O)C1O,1mfa,5.04
CC(=O)NCCCCC(NC(=O)C(C)NC(=O)C([NH3+])Cc1cnc[nH]1)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(C(=O)O)C(C)C,2h2g,5.04
CC([NH3+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(C(=O)NC(CCCC[N+](C)(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(C)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCCC[NH3+])C(=O)[O-])C(C)O)C(C)O,2jmj,5.04
Nc1ncccc1NCc1cccc(-c2ccc3cc[nH]c3c2)c1,2oht,5.04
CC(C)CC(NC(=O)C(CCC(=O)[O-])NC(=O)C(CCC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CCCC[NH3+])NC(=O)C(CCC(=O)[O-])NC(=O)C(CCC(N)=O)NC(=O)C([NH3+])CO)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)[O-])C(=O)NC(CO)C(=O)[O-],2w85,5.04
[NH3+]CC1CN(c2ncnc3[nH]cnc23)CCO1,2wmv,5.04
CC(C)CC(Cl)C(=O)[O-],3tz0,5.04
C[N+](=NO)C1=CC(=O)C(=O)C=C1,3v4j,5.04
CCC[NH+](CCC)Cc1cc(C(=O)[O-])ccc1N1C(=O)CCC1(CO)CO,4dgr,5.04
Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,4jaz,5.04
CC1C(=O)OC2=C1C=COC2,4jym,5.04
OCC1OC(Oc2ccc3c(c2)Oc2cc(O)ccc2N3)C(O)C(O)C1O,4lk7,5.04
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,1dgm,5.0499999999999998
OCC1OC(n2cnc3cncnc32)C(O)C1O,1fkw,5.0499999999999998
NC(=[NH2+])c1ccc2nc(-c3ccccc3O)[nH]c2c1,1gi8,5.0499999999999998
COC(=O)c1c(O)cccc1OCCCCNC(=O)C(Cc1ccc(OCC(=O)[O-])c(O)c1)NC(C)=O,1qxk,5.0499999999999998
C[NH+](C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,1uu8,5.0499999999999998
CCc1cc(-c2[nH]nc(C)c2-c2ccc3c(c2)OCCO3)c(O)cc1O,2brc,5.0499999999999998
NC(=[NH2+])Nc1ccc(O)c(C=NCC=NCc2cc(NC(N)=[NH2+])ccc2O)c1,3aau,5.0499999999999998
CC(N=C1C(=O)C(=O)C1=Nc1ccncc1)c1ccccc1,3fpm,5.0499999999999998
CN(C(=O)C(Cc1c[nH]cn1)NC(=O)OCc1ccccc1)C(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NO,3hxd,5.0499999999999998
CCC(CC(=O)NC1C2CC3CC(C2)CC1C3)n1c(N)nc2cc(Cl)ccc21,3s2o,5.0499999999999998
NS(=O)(=O)c1ncc[nH]1,3s76,5.0499999999999998
CCC(C)C(NC(=O)C([NH3+])CC(=O)[O-])C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)[O-],3sxu,5.0499999999999998
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,4c94,5.0499999999999998
[NH3+]CCCC(=O)[O-],4euo,5.0499999999999998
CC(C)CC([NH3+])C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCCC[NH3+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)[O-],4fmq,5.0499999999999998
O=C([O-])c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,4ie7,5.0499999999999998
O=C([O-])CCC(=O)C(=O)[O-],4oct,5.0499999999999998
COC1OC(C(=O)[O-])C(OC2OC(COS(=O)(=O)[O-])C(O)C(OS(=O)(=O)[O-])C2NS(=O)(=O)[O-])C(O)C1OS(=O)(=O)[O-],4oeg,5.0499999999999998
O=S(=O)(Nc1nc2ccc(Cl)cc2s1)c1cc2ccccc2s1,4rqv,5.0499999999999998
C[NH2+]CCCCC(NC(=O)C(NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(C)[NH3+])C(C)O)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(C)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCCC[NH3+])C(=O)[O-])C(C)O,2h6k,5.0599999999999996
CC(CC(CC(CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-],2v77,5.0599999999999996
CCC(C)C([NH3+])C(=O)NC(CCC(N)=O)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCC[NH3+])C(=O)N1CCCC1C(=O)NC(CC(=O)[O-])C(=O)NC(C=O)CCCNC(N)=[NH2+])C(C)C,2vwf,5.0599999999999996
COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,2yge,5.0599999999999996
CC(=O)NC(CC1CCCCC1)C(=O)N1CCCC1C(=O)NCc1cccc(Cl)c1,3f68,5.0599999999999996
COc1ccc(C=NOC2CC(C(=O)NC(C(=O)NC(C)C(=O)N3CCCC3C(=O)N3CCCC3C(=O)NC(CCC(=O)[O-])C(=O)NC(CCC(=O)[O-])C(N)=O)C(C)O)N(C(=O)C(CCC(=O)[O-])NC(=O)C3CCCN3C(C)=O)C2)cc1OC,3p9h,5.0599999999999996
Nc1nc(OCC2CCCCC2)c2[nH]c(-c3cccc(S(N)(=O)=O)c3)nc2n1,4cfx,5.0599999999999996
CCc1ccc(-c2ccc3c(c2)-c2c(cnn2CC)S(=O)(=O)N3C)cc1,4ebw,5.0599999999999996
CC(C)CC(=O)C(=O)[O-],4h7q,5.0599999999999996
CC(NC(=O)C(CC(=O)[O-])NC(=O)C(CCCC[NH3+])NC(=O)C(CO)NC(=O)C(C)NC(=O)C([NH3+])CO)C(=O)[O-],4j7i,5.0599999999999996
c1ccc2[nH]c(-c3n[nH]c4ccccc34)nc2c1,2c3l,5.0700000000000003
Nc1ncnc2c1ncn2C1OC(CSC(=CC[NH3+])CCCCC[NH3+])C(O)C1O,2i7c,5.0700000000000003
CC(=O)NC1C(=O)NC(CO)C(O)C1O,2xm1,5.0700000000000003
O=C([O-])CC(O)C(=O)[O-],2yfa,5.0700000000000003
O=C([O-])c1cc(Br)ccc1NC1CCC[NH2+]C1,3juo,5.0700000000000003
O=C([O-])c1cc2cc(Br)ccc2o1,3r00,5.0700000000000003
NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,4eok,5.0700000000000003
O=C([O-])C=Cc1ccc(O)cc1,4f8j,5.0700000000000003
Nc1ccc2c(=O)[nH][nH]c(=O)c2c1,1enu,5.0800000000000001
O=C([O-])C(=O)Nc1sc2c(c1C(=O)[O-])CCSC2,1gfy,5.0800000000000001
CSCC1OC(n2ccc3c(N)ncnc32)C(O)C1O,2qtg,5.0800000000000001
O=C([O-])CCCCC1SCC2NC(=O)NC21,3efr,5.0800000000000001
O=C(c1ccc(F)nc1)N1CCCC1c1nc(Nc2cc(C3C=C3)[nH]n2)c2cccn2n1,3nw5,5.0800000000000001
CCCC(=NOCc1ccc(-c2ccc(F)cc2)cc1)C1C(=O)CC(C)(C)C(C#N)C1=O,3qsb,5.0800000000000001
CC(C)CC([NH3+])C(=O)NC(CO)CCC(N)=O,3snd,5.0800000000000001
OC1COC(O)C(O)C1O,3tb6,5.0800000000000001
CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,3w2o,5.0800000000000001
CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)[O-])c1,4drk,5.0800000000000001
O=C([O-])c1ccnc(C(=O)[O-])c1,4ie0,5.0800000000000001
O=C(COc1ccc(-c2ccccc2)cc1)NC1OC(CO)C(O)C(O)C1O,4mho,5.0800000000000001
CC(=O)N1CCCC1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NC(C(=O)NC(CS)C(=O)NC(CC(=O)[O-])C(=O)NC(CO)C(N)=O)C(C)O,4od7,5.0800000000000001
CC12CC3CC(C)(C1)CC([NH3+])(C3)C2,4twd,5.0800000000000001
COC(=O)C(Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)CC1CCCN(C(N)=[NH2+])C1,1m48,5.0899999999999999
Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O,1nw7,5.0899999999999999
NC(=[NH2+])N1CCCC(CC(CO)NC(=O)CN2CCCC(N[SH+](=O)[O-])C2=O)C1,1yyy,5.0899999999999999
CC(C)Cn1c(=O)n(C)c(=O)c2[nH]cnc21,1zkl,5.0899999999999999
O=C([O-])CCC(NC(=O)c1cccc(NCc2ccc(C=C3SC(=S)NC3=O)cc2)c1)C(=O)[O-],2y1o,5.0899999999999999
COC1CCCC(C)C(=O)NC2=CC(=O)C(OC)C(CC(C)CC(OC)C(O)C(C)C=C(C)C1OC(N)=O)C2=O,2ygf,5.0899999999999999
O=C1c2ccccc2-c2c1cccc2-c1nc2ccncc2[nH]1,2yk9,5.0899999999999999
CCCCC(C[NH2+]C(CCCC)C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(N)=[NH2+])C(N)=O)NC(=O)C(NC(=O)C(NC(C)=O)C(C)O)C(C)CC,3hbo,5.0899999999999999
CSCCC(NC(=O)C(C)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CS)NC(=O)C(CC(C)C)NC(=O)C[NH3+])C(C)O)C(C)C)C(=O)NC(CC(C)C)C(=O)[O-],3o4l,5.0899999999999999
C[NH+](C)CCCC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,3w2p,5.0899999999999999
C=CC(C)=CC1(C)SC(=O)C(C(C)=O)=C1O,4c72,5.0899999999999999
Nc1ccc2c(c1)S(=O)(=O)NC2=O,4cq0,5.0899999999999999
CCCCCCOc1cccc(Cn2ccc(O)c(C(=O)[O-])c2=O)c1,4f6x,5.0899999999999999
CC(=O)N(Cc1ccc(-c2ccc(C(=O)[O-])o2)cc1)Cc1ccc(-c2cc(C(=O)[O-])nn2-c2ccc(Cl)c(Cl)c2)cc1,4r4q,5.0899999999999999
CC(C)CC(NC(=O)C(NC(=O)CNC(=O)c1ccccc1)C(C)C)C(=O)NC(CCCC[NH3+])C(=O)NC(CCC(=O)[O-])C(=O)NC(Cc1ccc(O)cc1)C(=O)NCC(=O)NC(C(=O)[O-])C(C)C,4utv,5.0899999999999999
NC(=[NH2+])Nc1cc(C(=O)[O-])ccc1N1C(=O)CCC1(CO)CO,1b9t,5.0999999999999996
OCC(O)C(O)C(OC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CO,1ez9,5.0999999999999996
Oc1cccc(-c2ccccc2)c1O,1kmy,5.0999999999999996
O=C1NCCC(OC2OCC(O)C(O)C2O)C1O,1od8,5.0999999999999996
O=C([O-])C(=O)N(c1ccccc1C(=O)[O-])c1cccc2ccc(O)cc12,1onz,5.0999999999999996
CC(C)CC(NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C([NH3+])CCCNC(N)=[NH2+])C(=O)N1CCCC1C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(Cc1ccc(O)cc1)C(=O)[O-],1rlp,5.0999999999999996
CC(C)CC(NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C([NH3+])CCCNC(N)=[NH2+])C(=O)N1CCCC1C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(Cc1ccc(O)cc1)C(=O)[O-],1rlq,5.0999999999999996
CCc1oc2cc(S(=O)(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)ccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,1t4j,5.0999999999999996
OC1C[NH2+]CC(OC2OCC(O)C(O)C2O)C1O,1v0k,5.0999999999999996
OC1C[NH2+]CC(OC2OCC(O)C(O)C2O)C1O,1v0m,5.0999999999999996
CC(C)CC(NC(=O)C([NH3+])Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(C(=O)NC(CO)C(=O)NC(C(=O)[O-])C(C)C)C(C)O)C(C)C,1vj6,5.0999999999999996
NC(=[NH2+])NCCCC(NS(=O)(=O)c1cccc(C(F)(F)F)c1)C(=O)N1CC[NH+](CCC[NH3+])CC1,1w7g,5.0999999999999996
CSCCC(NC(=O)C(CCC(=O)[O-])NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C([NH3+])Cc1c[nH]cn1)C(=O)NC(C)C(=O)NC(C(=O)NC(CC(=O)[O-])C(=O)NC(CS)C(=O)N1CCCC1C(=O)[O-])C(C)C,1x8s,5.0999999999999996
Cc1ccc(C(=O)N(c2cc(-c3ccccc3)sc2C(=O)[O-])C(C)C)cc1,1yvx,5.0999999999999996
CCN(CC)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2sc3c(c2C#N)CCC3)c1,2am2,5.0999999999999996
NC(=[NH2+])NCCCC(NC(=O)C([NH3+])CCCC[NH3+])C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)O,2d1x,5.0999999999999996
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C([NH3+])C(C)C)C(C)C)C(=O)NC(C)C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)[O-],2m41,5.0999999999999996
CC([NH3+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(C(=O)NC(CCCC[N+](C)(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(C)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCCC[NH3+])C(=O)NC(CO)C(=O)NC(C=O)C(C)O)C(C)O)C(C)O,2pnx,5.0999999999999996
Cc1ccc(C2=NOC3(C2)OC(CO)C(O)C(O)C3O)cc1,2qrq,5.0999999999999996
CC(C)CC(NC(=O)C(CO)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(C)C)NC(=O)C([NH3+])CCC(=O)[O-])C(C)O)C(=O)O,2r02,5.0999999999999996
O=C([O-])c1ccc2c(c1)C(=O)N(C(Cc1cccc3ccccc13)C(=O)[O-])C2=O,2r9w,5.0999999999999996
CC(C)C1NC(=O)CCCCOc2ccc(cc2)CC(C(=O)[O-])NC1=O,3bxs,5.0999999999999996
NC(=[NH2+])c1ccc(N)cc1,3gy4,5.0999999999999996
N=C1NC(=[NH2+])NC(=O)C1N=O,3h22,5.0999999999999996
CCc1nn2c(=O)cc(N3CC[NH2+]CC3)nc2s1,3nif,5.0999999999999996
COC(=O)C=CC(=O)NC(Cc1ccc(O)c(Cl)c1)C(=O)[O-],3p4v,5.0999999999999996
NC(=[NH2+])NCCCC(NC(=O)C([NH3+])CS)C(=O)NCC(=O)NC(CS)C(N)=O,3qw8,5.0999999999999996
O=c1[nH]c(=O)n(C2OC(CO)C(O)C(O)C2O)cc1F,3syr,5.0999999999999996
CSCCC(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CC(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(NC(=O)C(C)NC(=O)C(C)[NH3+])C(C)O)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)[O-],3u3f,5.0999999999999996
Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O,3ujb,5.0999999999999996
Nc1nnc(CC=S)s1,3vp2,5.0999999999999996
CC([NH3+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(C(=O)NC(CCCC[NH3+])C(=O)NC(CCC(N)=O)C(=O)[O-])C(C)O,3zvy,5.0999999999999996
COc1ccc(C2(c3cccc(-c4cncnc4)c3)CCC(=[NH2+])N2)cc1,4b77,5.0999999999999996
CCCOCC(NC(=O)C(NC(=O)C1CCCN1C(=O)C(NC(=O)C(NC(C)=O)C(C)C)C(C)O)C(C)C)C(=O)NC(C(=O)NC(C)C(N)=O)C(C)O,4cdr,5.0999999999999996
CCC(C)C(NC(=O)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCC(=O)[O-])NC(=O)C(NC(=O)C(CS)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CC(C)C)NC(=O)C([NH3+])CCCNC(N)=[NH2+])C(C)C)C(C)O)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)[O-])C(=O)NC(C)C(=O)[O-],4ejf,5.0999999999999996
