smiles,id,-logKd/Ki
CCCCCCCCN=C1SCC2C(O)C(O)C(O)C(O)N12,2wc4,5.29
O=c1[nH]cnc2c(C3OC(CO)C(O)C3O)n[nH]c12,1a69,5.2999999999999998
Cc1cc(N=Nc2ccccc2C(=O)[O-])ccc1O,1srg,5.2999999999999998
[NH3+]Cc1ccc(Cl)cc1,2q7q,5.2999999999999998
CC(=O)NC1C(O)C=C(C(=O)[O-])OC1C(O)C(O)CO,2vk6,5.2999999999999998
CCC(C)C(NC(=O)C([NH3+])CO)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCCC[NH3+])C(=O)NC(CC(C)C)C(=O)[O-])C(C)CC,3p9l,5.2999999999999998
COCCCOc1ccnc(C[S+](O)c2nc3ccccc3[nH]2)c1C,3pgl,5.2999999999999998
CC(C)C(NC(=O)C(CCC(=O)[O-])NC(=O)C(CCC(=O)[O-])NC(=O)C(NC(=O)C(NC(=O)C1CCC[NH2+]1)C(C)O)C(C)C)C(=O)NC(CC(=O)[O-])C(=O)[O-],3upv,5.2999999999999998
[NH3+]C(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-],1hk4,5.3099999999999996
COC1OC(CO)C(O)C(OC2OC(C)C(O)CC2O)C1OC1OC(CO)C(O)C(O)C1O,1mfd,5.3099999999999996
[NH3+]C1(C(=O)[O-])CC1,1y20,5.3200000000000003
O=C([O-])CC(O)C(=O)[O-],4ipi,5.3200000000000003
[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)[O-],4us3,5.3200000000000003
CCCCCCSCC(NC(=O)CCC([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-],2c80,5.3300000000000001
CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,3arx,5.3300000000000001
O=C(NCC=CC1OC(n2cnc(C(F)(F)F)c2)C(O)C1O)c1cc([N+](=O)[O-])cc(O)c1O,3ozs,5.3300000000000001
[NH3+]C(CO)C(=O)[O-],3q1x,5.3300000000000001
O=C(NO)NC(Cc1ccccc1)C(=O)[O-],1hee,5.3399999999999999
FC(F)(CNc1nccc2oc(Cc3ccccc3-n3cncn3)nc12)C1CCCC[NH2+]1,1zgi,5.3399999999999999
NS(=O)(=O)C1OC(CO)C(O)C(O)C1O,3hkq,5.3399999999999999
O=S(=O)([O-])OC1C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C1OS(=O)(=O)[O-],3k4q,5.3399999999999999
Cc1cc(OCC(=O)[O-])cc(C)c1Cc1ccc(O)c(C(C)C)c1,3nee,5.3399999999999999
O=C(C1CCN(c2ccncc2)CC1)N1CCN(S(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1,1ql9,5.3499999999999996
O=C([O-])c1ccnc(C(=O)[O-])c1,2gkl,5.3499999999999996
CC(=O)OCC1OC(OC2C(COC(C)=O)OC(S(N)(=O)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,3hkn,5.3499999999999996
CCCCCC=CCC=CCC=CCC=CCCCC(=O)[O-],1adl,5.3600000000000003
CC1C=CC(CC(NC(=O)C(C)NC(=O)C2CCCN2C(=O)C2CC3CCCCC3N2C(=O)C([NH3+])CC=CNC(N)=[NH2+])C(=O)O)CC1,3bv9,5.3600000000000003
Nc1ncnc2c1nc(NCc1ccc3ccccc3n1)n2C1OC(CO)C(O)C1O,3ldq,5.3600000000000003
CC1CCC(c2ccccc2-c2cc(-c3ccccc3)sc2C(=O)[O-])CC1,3mf5,5.3600000000000003
CC=C1C2C=C(C)CC1([NH3+])c1ccc(=O)[nH]c1C2,1gpk,5.3700000000000001
CC(C)(C)NC(=O)C1C[NH+](Cc2cccnc2)CC[NH+]1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,1sgu,5.3700000000000001
C#Cc1cn(C2OC(CO)C(O)C(O)C2O)c(=O)[nH]c1=O,4el5,5.3700000000000001
CC(N=Cc1ccc(C(N)=[NH2+])cc1O)C(=O)[O-],1g3e,5.3799999999999999
CCCCCCCCCCCC(=O)[O-],2qhd,5.3799999999999999
O=C(Nc1ccccc1)Nc1ccccc1,3e85,5.3799999999999999
CC1(C)N=C2NC(=[NH2+])NC(=O)C2N=C1C(=O)NCC(=O)NCCS(=O)(=O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,4f7v,5.3799999999999999
[NH3+]C(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCCNc1ccncc1,1qbv,5.3899999999999997
O=C([O-])Cc1ccc(O)c(Cl)c1,2h6b,5.3899999999999997
NS(=O)(=O)C1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,3hkt,5.3899999999999997
ON1CC=CC=C1S,3m1k,5.3899999999999997
O=C([O-])c1ccc2cc[nH]c2c1,4ej8,5.3899999999999997
CC(=O)NC1C(O)C=C(C(=O)[O-])OC1C(O)C(O)CO,1f8b,5.4000000000000004
COC1OC(C)C(O)C(O)C1OC1OC(CO)C(O)C(OC2OC(C)C(O)C(OC3OC(C)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)C2O)C1NC(C)=O,1m7i,5.4000000000000004
CC(C)CC(CS(C)(=N)=N)C(=O)NC1Cc2cn(c3ccccc23)CCCCCCNC1=O,1mmr,5.4000000000000004
CSCCC([NH3+])C(=O)NC(CC(=O)[O-])C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CCSC)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(C)C(=O)NC(C)C(=O)[O-],1pz5,5.4000000000000004
C[N+](C)(C)CC(=O)[O-],1r9l,5.4000000000000004
N#Cc1ccc(C(C(O)Cc2ccc(F)cc2)n2cncn2)cc1,2c1p,5.4000000000000004
[NH3+]C(Cn1ccc(=O)n(Cc2ccccc2C(=O)[O-])c1=O)C(=O)[O-],2f35,5.4000000000000004
CC(C)(CCl)C(=O)Nc1ccc(C(F)(F)F)cc1,2i80,5.4000000000000004
COC1OC(C)C(O)C(O)C1O,2jdm,5.4000000000000004
Cc1cc(C#Cc2ccccc2C=NN2CCOC2=O)nc(N)n1,2qg2,5.4000000000000004
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,3arr,5.4000000000000004
O=C([O-])c1ccccc1NC1CCCCC1,3b4p,5.4000000000000004
C[N+](C)(C)CC(=O)[O-],3l6h,5.4000000000000004
CCCN(C(=O)NC(CSCc1ccc(Br)cc1)C(=O)[O-])C(=O)c1cccc(C#Cc2ccc(F)cc2F)c1,4c5d,5.4000000000000004
O=C([O-])c1ccccc1Nc1ccccc1C(=O)[O-],4ij1,5.4000000000000004
[NH3+]C(CCS)C(=O)[O-],4m3p,5.4000000000000004
C[NH+](C)C(Cc1c[nH]cn1)C(=O)[O-],4pin,5.4000000000000004
CC(=O)NC1c2nc(C(=O)Nc3ccccc3)cn2C(CO)C(O)C1O,2j47,5.4100000000000001
NC(=[NH2+])c1ccc(NC(=O)c2ccccc2O)cc1,1gja,5.4199999999999999
CC1=NC(C(=O)[O-])C(O)CN1,2vpo,5.4199999999999999
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,4fev,5.4199999999999999
O=C([O-])C(O)C(O)C(=O)[O-],3ng4,5.4299999999999997
NC(=[NH2+])NC=CCC([NH2+]C(CCC(=O)[O-])C(=O)[O-])C(=O)[O-],4pox,5.4299999999999997
[NH3+]C(Cn1c2c(c(=O)[nH]c1=O)CCC2)C(=O)[O-],1syi,5.4400000000000004
Cc1cc(C(=O)NC(C)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)OCc2ccccc2)CC2CCNC2=O)C(C)C)no1,2q6f,5.4400000000000004
Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O,2wr8,5.4400000000000004
[NH2+]=C(NO)NCCCC([NH3+])C(=O)[O-],3lp7,5.4400000000000004
CN1C(=[NH2+])NC(c2ccccc2)(c2ccccc2)C1=O,4dju,5.4400000000000004
CCc1nc(N)nc(N)c1-c1ccc(NCc2cc(F)cc(F)c2)cc1,2iko,5.4500000000000002
[NH3+]CCCCC([NH3+])C(=O)[O-],3mi3,5.4500000000000002
[NH3+]CCCCC([NH3+])C(=O)NC(CC[NH3+])C(=O)NC(CCCC[NH3+])C(=O)[O-],1b4h,5.46
C[NH+](C)CCSCc1cc(N)cc2c(=O)[nH]c(N)nc12,1q65,5.46
CCCCCNC(=O)C(Cc1ccc(OC(C(=O)[O-])C(=O)[O-])cc1)NC(=O)NC(Cc1ccccc1)C(=O)[O-],1g7f,5.4699999999999998
NC(=[NH2+])c1ccc2[nH]c(-c3ccccc3O)nc2c1,1gi1,5.4699999999999998
CC1(C)CCC[NH2+]C1c1ccc(O)c(C(=O)c2ccc(C(=O)NC3CCC[NH2+]CC3NC(=O)c3ccncc3)cc2)c1F,1xh5,5.4699999999999998
CC([NH3+])C(=O)NC(CCCC[NH3+])C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC(=O)[O-])C(=O)[O-],2r0z,5.4699999999999998
Cc1[nH]c2ccccc2c1CC(=O)NC(Cc1ccccc1)C(=O)N(C)c1ccccc1,2xde,5.4699999999999998
O=C([O-])c1ccccc1O,2y7p,5.4699999999999998
N=C1Cc2ccccc2C(=O)N1,4n6g,5.4699999999999998
O=C1NC(=[N+]2CCCC2)Cc2ccccc21,4n7m,5.4699999999999998
CCCCCC(O)CC,1g85,5.4800000000000004
OC1C2CCC(O)([NH2+]2)C(O)C1O,2cbv,5.4800000000000004
CCOC(=O)c1c(C)c(C(=O)N2CC[NH+](Cc3ccccc3)CC2)c(C)n1CC,3iw6,5.4800000000000004
COC1OC(CNS(=O)(=O)c2c(C)cc(C)cc2C)C(O)C(O)C1O,3zdv,5.4800000000000004
COc1ccc(OCCOC(=O)C2CCCCN2S(=O)(=O)c2ccc3[nH]c(=O)sc3c2)cc1OC,4jfm,5.4800000000000004
NS(=O)(=O)c1cccc(C(=O)CSc2ncccn2)c1,4kp8,5.4800000000000004
OCc1cn(C2OC(CO)C(O)C(O)C2O)nn1,4pf5,5.4800000000000004
[NH3+]CCCC[NH2+]CCC[NH3+],1pot,5.4900000000000002
COC(=O)c1c(O)cccc1OCCCCNC(=O)C(Cc1ccc(OC(C(=O)[O-])C(=O)[O-])cc1)NC(=O)OC(C)(C)C,1pyn,5.4900000000000002
O=C([O-])COc1c(C(=O)[O-])sc(-c2ccccc2)c1Br,2h4k,5.4900000000000002
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCN(C(=O)CC[NH+]1CCCCC1)C2,2o0u,5.4900000000000002
c1coc(CNc2ncnc3[nH]cnc23)c1,2uy5,5.4900000000000002
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,3bvb,5.4900000000000002
OCC(O)COC1OC(CO)C(O)C(O)C1O,3ga5,5.4900000000000002
Clc1ccc2c(NCC3CC3)ncnc2c1,3hmp,5.4900000000000002
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)CC(C)(C)C)cc1,4w9f,5.4900000000000002
[NH3+]C(Cc1cc(Cl)c([N+](=O)[O-])cc1CCC(=O)[O-])C(=O)[O-],3tza,5.5
CCCNC(=O)C1CCCN1C(=O)C([NH3+])C(c1ccccc1)c1ccccc1,3da9,5.5099999999999998
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,3kgt,5.5099999999999998
Cc1ccc2c(=O)c3cccc(CC(=O)[O-])c3oc2c1C,4qxo,5.5099999999999998
O=C1NC(=O)C2(N1)OC(CO)C(O)C(O)C2O,1a8i,5.5199999999999996
[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(=O)[O-])C(=O)[O-],1oe8,5.5199999999999996
CC1C[NH2+]CCN1S(=O)(=O)c1cccc2cnccc12,1ydr,5.5199999999999996
O=C([O-])C1CC2(C(=O)[O-])C=CC(O)C(C2)O1,2cht,5.5199999999999996
OCC1OC(OCC2[NH2+]CC(O)C2O)C(O)C1O,2ydt,5.5199999999999996
O=C([O-])C1(O)CC(O)C(O)C(C(O)CO)O1,3hzm,5.5199999999999996
O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cccc(Br)c1,4de3,5.5199999999999996
COCc1c(CO)cnc(C)c1O,4en4,5.5199999999999996
NC(=[NH2+])c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,1bjv,5.54
[NH3+]CCCCC([NH3+])C(=O)NC(CCCC[NH3+])C(=O)NC(CCCC[NH3+])C(=O)[O-],2olb,5.54
NC(=[NH2+])NCCCC([NH3+])C(=O)[O-],2y7i,5.54
CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1[NH2+]C1C=C(CO)C(O)C(O)C1O,3jyr,5.54
CC(=O)OC1C(C)OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C1OC(C)=O,3ubd,5.54
CCN1c2cc(N)ccc2-c2ccc(N)cc2C1c1ccccc1,3v78,5.54
O=C([O-])c1cc(-c2ccc(CNC(=O)c3ccc(-c4ccc(C(=O)[O-])o4)cc3Cl)cc2)n(-c2ccc(Cl)c(Cl)c2)n1,4r4c,5.54
CC(N=Cc1cc(C(N)=[NH2+])ccc1O)C(=O)[O-],1g3d,5.5499999999999998
O=C([O-])C1=CC(O)C(O)C(OC2C(C(=O)[O-])OC(O)C(O)C2O)O1,1y3n,5.5499999999999998
Cn1cnc2c1c(=O)n(CCn1c(=O)c3c(ncn3C)n(C)c1=O)c(=O)n2C,2iuz,5.5499999999999998
c1ccc2[nH]nnc2c1,3uzj,5.5499999999999998
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,4o3f,5.5599999999999996
CC(=O)NC1[NH2+]CC(CO)C(O)C1O,1jak,5.5700000000000003
CC(=O)NCCc1ccc(S(N)(=O)=O)cc1,2nmx,5.5700000000000003
CC(C)(CO)C(O)C(=O)NCCC(=O)[O-],3bex,5.5700000000000003
CC(C)C([NH3+])C(=O)NS(=O)(=O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,3coz,5.5700000000000003
O=N[N+](=O)c1ccccc1,3uxl,5.5700000000000003
CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4[N+](C)(C)C)C(O)C3NC(C)=O)C(O)C2NC(C)=O)C1O,3vtr,5.5700000000000003
O=C([O-])c1cc(Br)ccc1NC1CCC[NH2+]C1,3jup,5.5800000000000001
CCC1CC1(NC(=O)C1CC2CN1C(=O)C(C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3cn(cc13)C(=O)O2)C(=O)NS(=O)(=O)C1CC1,3su5,5.5800000000000001
COC1OC(C)C(NC(=O)C(O)CCO)C(O)C1OC,1f4x,5.5899999999999999
CCC(C)C([NH3+])C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)[O-])C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(C(=O)[O-])C(C)CC)C(C)O,1fo0,5.5899999999999999
O=C([O-])C(F)=Cc1ccc(O)cc1,1mfi,5.5899999999999999
CCCCCOC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C1O,3gxy,5.5899999999999999
[NH3+]C(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCc1cnccc1Cl,3sha,5.5899999999999999
Cc1ccc2c(c1Br)C(O)(CC(=O)c1ccc3c(c1)OCO3)C(=O)N2,4bqh,5.5899999999999999
COc1cc(Cc2nc3ccccc3c3[nH]c(N)n[n+]23)cc(OC)c1,4cwn,5.5899999999999999
O=c1[nH]cnc2nc[nH]c12,1vfn,5.5999999999999996
CCCC(=O)NC1C(=NOC(=O)Nc2ccccc2)OC(CO)C(O)C1O,2wca,5.5999999999999996
CC(=O)NC1C(O)OC(CO)C(O)C1O,2yhw,5.5999999999999996
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,3bl1,5.5999999999999996
COCC1OC(OC2C3=C(C(C)C)CCC3(C)C=C3C(CCC3(O)COC)C(C)C2O)C(O)C2OC3OC12OC3(C)CCOC=O,3e6y,5.5999999999999996
CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,3qps,5.5999999999999996
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,3u5j,5.6100000000000003
NC(=[NH2+])Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,1ejn,5.6200000000000001
[NH3+]CCCC(=O)[O-],3ip9,5.6200000000000001
Nc1ncnc2c1nc(NCc1ccc3ccccc3n1)n2C1OC(CO)C(O)C1O,3ldp,5.6200000000000001
Cc1cc(OCC(=O)[O-])cc(C)c1Cc1ccc(O)c(C(C)C)c1,3nes,5.6200000000000001
O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cccc(C(F)(F)F)c1,4ddy,5.6200000000000001
Nc1ccc2c(NC3CC3)nc(-c3ccccc3)nc2c1,4dli,5.6200000000000001
O=C([O-])C(Cl)Cc1ccccc1,4dzy,5.6200000000000001
OCC1[NH2+]CC(O)C(O)C1O,4iid,5.6200000000000001
CSCCC(NC(=O)C(C)[NH3+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(C(=O)[O-])C(C)C,4j48,5.6200000000000001
NC(=[NH2+])c1ccc(OCCCCCOc2ccc(C(N)=[NH2+])cc2)cc1,3gy3,5.6299999999999999
CCCCCCCCCCCCCCCC(=O)[O-],3l1n,5.6299999999999999
O=C([O-])c1ccccc1NCc1ccco1,3rf5,5.6299999999999999
[NH3+]C(CS)C(=O)[O-],1f57,5.6399999999999997
NC(=[NH2+])c1ccc(C2C3C(=O)N(Cc4ccc5c(c4)OCO5)C(C4CC4)C3C3CCC[NH+]32)cc1,1y3v,5.6399999999999997
O=C([O-])CC(=O)NC(CS)Cc1ccccc1,1z9g,5.6399999999999997
CN(C)C(=O)c1cc(-c2[nH]ncc2-c2ccccc2)c[nH]1,2ojg,5.6399999999999997
C[N+](C)(C)CCO,2reg,5.6399999999999997
CN1Cc2c(ccc3c2OCO3)-c2ccc3cc4c(cc3c21)OCO4,3arv,5.6399999999999997
CSCCC(NC(C)=O)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCC(=O)[O-])C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)[O-])C(C)C,3fwv,5.6399999999999997
O=C(CCC1=CC(O)(C(=O)[O-])CC(O)C1O)Nc1ccccc1,3n86,5.6399999999999997
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,4deu,5.6399999999999997
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,1n5r,5.6600000000000001
O=C([O-])C(Cc1ccccc1)N(Cc1cccc(C(F)(F)F)c1)C(=O)c1ccc(Cl)cc1Cl,1nhu,5.6600000000000001
CCCCC(C[NH2+]C(CCCC)C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(N)=[NH2+])C(N)=O)NC(=O)C(NC(=O)C(NC(C)=O)C(C)OC)C(C)CC,2aod,5.6600000000000001
O=c1[nH]ccc2c(S(=O)(=O)N3CCC[NH2+]CC3)cccc12,2erz,5.6600000000000001
CC(C)CC(NC(=O)C(CC(=O)[O-])NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C(C)NC(=O)C1CCCN1C(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C([NH3+])CCC(N)=O)C(=O)[O-],3ery,5.6600000000000001
[NH3+]C(CCCC([NH3+])C(=O)[O-])C(=O)[O-],3td4,5.6600000000000001
CC1OCC(O)C(O)C1O,3zi8,5.6600000000000001
CC1(C)OC2COC3(CNS(N)(=O)=O)OC(C)(C)OC3C2O1,2h15,5.6699999999999999
O=S(=O)(c1ccccc1)N(Cc1ccccc1)C1C[NH2+]CC1N(Cc1ccccc1)S(=O)(=O)c1ccccc1,2pqz,5.6699999999999999
CCCN(C)C(=O)C1OC(C(=O)[O-])=CC(NC(N)=[NH2+])C1NC(C)=O,2qwf,5.6699999999999999
CC(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(N)=[NH2+])C(N)=O)C(C)C,1gnn,5.6799999999999997
OC1C[NH+]2CCC(O)C2C(O)C1O,2cbu,5.6799999999999997
Nc1ncnc2c1ncn2C1OCC(O)C1O,2uyq,5.6799999999999997
CCc1cc2c(cc1OS(N)(=O)=O)CCC1C2CCC2(C)C(O)CCC12,3oil,5.6799999999999997
CCCN(C(=O)NC(CSCC(C)C)C(=O)[O-])C(=O)c1cccc(C#Cc2ccc(F)cc2F)c1,4c52,5.6799999999999997
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,4det,5.6799999999999997
[NH3+]CCCC[NH3+],1a99,5.7000000000000002
Nc1cc(Nc2ccc(S(N)(=O)=O)cc2)ncn1,1jsv,5.7000000000000002
CC(C)C([NH3+])C(=O)N1CCCC1,1n1m,5.7000000000000002
Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O,2a14,5.7000000000000002
CCCCC(C[NH2+]C(CCCC)C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(N)=[NH2+])C(N)=O)NC(=O)C(NC(=O)C(NC(C)=O)C(C)O)C(C)CC,2avm,5.7000000000000002
CCCCCCCN(CCc1ccc(OC(C)(CC)C(=O)[O-])cc1)c1nc2ccccc2o1,2i4z,5.7000000000000002
CC(=O)NC1C(O)C=C(C(=O)[O-])OC1C(O)C(O)CO,2ya6,5.7000000000000002
C=CCc1cc(-c2ccccc2)ccc1OCCC[NH2+]C(C)C,3acx,5.7000000000000002
Cc1nc2c(c(=O)[nH]1)CSCC2,3c4h,5.7000000000000002
OCC1C(O)C(O)C(O)c2nccn21,3d4y,5.7000000000000002
Nc1cccc(C(=O)[O-])c1,3fhb,5.7000000000000002
O=C(COc1ccccc1Br)NCCc1nc2ccccc2[nH]1,3kku,5.7000000000000002
O=[N+]([O-])c1ccc2nn[nH]c2c1,4bs0,5.7000000000000002
C=C(C)C1C[NH2+]C(C(=O)[O-])C1CC(=O)[O-],4f39,5.7000000000000002
CC1[NH2+]C(c2nc3ccccc3[nH]2)C(O)C1O,4j28,5.7000000000000002
Nc1nc(-c2ccc(Cc3ccccc3)cc2)cs1,4l2l,5.7000000000000002
CC1(C)Nc2nc(N)[nH]c(=O)c2N=C1C(=O)NCC(=O)NCCS(=O)(=O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,4pzv,5.7000000000000002
Cc1ccc2c(=O)c3cccc(CC(=O)[O-])c3oc2c1C,4qxq,5.7000000000000002
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,2uz9,5.71
Cc1cc(CNS(=O)(=O)c2cccc(NC=C3CCOC3=O)c2)nc(N)n1,2qg0,5.7199999999999998
[NH3+]C(CC(=O)[O-])C(=O)[O-],2v25,5.7199999999999998
CC(OC(=O)Nc1ccc(Cl)c(Cl)c1)c1nc2ccccc2[nH]1,3jvr,5.7199999999999998
[NH3+]C(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCc1cc(Cl)ccn1,3shc,5.7199999999999998
C[N+](C)=c1ccn(Cc2ccc(-c3ccc(Cn4cnc(N)c5ncnc4-5)cc3)cc2)cc1,4br3,5.7199999999999998
[NH3+]C1Cc2ccccc2C1NC(=O)C(=O)Nc1ccc(Cl)c(F)c1,4dkp,5.7199999999999998
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,3bqc,5.7300000000000004
CNc1nc2c(N)ncnc2n1C1OC(COCC(N)=O)C(O)C1O,3m3z,5.7300000000000004
CCC(C)C(NC(=O)C(C)[NH3+])C(=O)NC(C)C(=O)NC(C(=O)[O-])C(C)C,4j44,5.7300000000000004
NC(=[NH2+])c1ccc2[nH]c(-c3ncccc3O)nc2c1,1o33,5.7400000000000002
NC(=[NH2+])c1cc2cc(-c3cccc(-c4ccccc4)c3O)[nH]c2cc1Cl,1o5e,5.7400000000000002
COc1nccnc1C(C)C,1qy2,5.7400000000000002
O=C([O-])CNC(=O)C(CS)Cc1ccccc1,1zdp,5.7400000000000002
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1[NH+]2C,2pgz,5.7400000000000002
NC(=[NH2+])c1ccc(N=NNc2ccc(C(N)=[NH2+])cc2)cc1,3gy2,5.7400000000000002
COc1ccc2c(c1)cc(C(=O)NS(=O)(=O)c1cc3ccccc3o1)n2CC(=O)[O-],3ivx,5.7400000000000002
COc1ccc(NC(=S)NCCCn2ccnc2)cc1OC,3pb7,5.7400000000000002
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,4o2b,5.7400000000000002
CCC(CC)OC1C=C(C(=O)[O-])CC([NH3+])C1NC(C)=O,2ya8,5.75
CC(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCC[N+](C)(C)C)C(=O)NC(CO)C(N)=O,4mn3,5.75
[NH3+]C(Cn1oc(=O)[nH]c1=O)C(=O)[O-],1p1o,5.7599999999999998
CCCCc1c(C)nc2ccc(OC)cc2c1SCCC#N,4a95,5.7599999999999998
COC(=O)CCC(CC([NH3+])C(=O)[O-])C(=O)[O-],4nwc,5.7599999999999998
NC(=[NH2+])c1cc2c(I)cccc2s1,1o5b,5.7699999999999996
CC(=O)NC1C(=NOC(=O)Nc2ccccc2)OC(CO)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C1O,1ur9,5.7699999999999996
COC1OCC(O)C(O)C1O,2boj,5.7699999999999996
O=C([O-])c1nc(-c2ccccc2)[nH]c1C(=O)[O-],2xp7,5.7699999999999996
OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,3k00,5.7699999999999996
Nc1nc(N2CC[NH+](CCOc3ccc(Br)cc3)CC2)n[nH]1,3rm4,5.7699999999999996
O=C(CC[NH+]1CCCCC1)N1CCc2nc(O)c3cc(F)ccc3c2C1,4fxq,5.7699999999999996
CC([NH3+])C(=O)NC(C(=O)NC(C)C(=O)NC(C)C(=O)[O-])C(C)O,4j45,5.7699999999999996
Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1ccc(C(C)C)cc1,4q9o,5.7699999999999996
Cc1nc2c(=O)[nH]c(=O)nc-2n(CC(O)C(O)C(O)CO)c1O,4l4v,5.7800000000000002
CCCCCCCCCCCCCCCCCC(=O)[O-],1hmt,5.79
C[N+](C)(C)CCCN1C(=O)C2C(C1=O)C(c1coc(-c3ccc(Cl)s3)n1)[NH+]1CCCC21,2y5h,5.79
O=c1[nH]cnc2cc3[nH]c(NCc4cccs4)nc3cc12,4q4q,5.79
Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CC=CC(C)C=CCC(C)C)O2,1kpm,5.7999999999999998
CC1=NCCC(C(=O)[O-])N1,2q88,5.7999999999999998
